,username,sourcetile,imagename,cored,diffuse,CAA,negative,flag,notsure,source
0,NA (prediction),17-3_UTSW_temporal_6E10_10_10,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_10_49.jpg,1.0,2.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
1,NA (prediction),17-3_UTSW_temporal_6E10_10_10,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_10_51.jpg,1.0,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
2,NA (prediction),17-3_UTSW_temporal_6E10_10_10,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_10_56.jpg,0.8913043478260869,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
3,NA (prediction),17-3_UTSW_temporal_6E10_10_11,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_11_19.jpg,0.0,1.7743902439024388,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
4,NA (prediction),17-3_UTSW_temporal_6E10_10_11,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_11_22.jpg,0.0,2.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
5,NA (prediction),17-3_UTSW_temporal_6E10_10_12,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_12_20.jpg,0.0,2.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
6,NA (prediction),17-3_UTSW_temporal_6E10_10_12,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_12_25.jpg,0.0,2.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
7,NA (prediction),17-3_UTSW_temporal_6E10_10_13,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_13_17.jpg,0.0,2.782608695652174,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
8,NA (prediction),17-3_UTSW_temporal_6E10_10_13,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_13_21.jpg,0.0,2.5135135135135136,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
9,NA (prediction),17-3_UTSW_temporal_6E10_10_13,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_13_23.jpg,0.0,3.124779647435897,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
10,NA (prediction),17-3_UTSW_temporal_6E10_10_13,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_13_26.jpg,0.0,3.489583333333333,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
11,NA (prediction),17-3_UTSW_temporal_6E10_10_13,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_13_27.jpg,0.0,3.324882075471698,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
12,NA (prediction),17-3_UTSW_temporal_6E10_10_13,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_13_28.jpg,0.0,3.4887162412134662,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
13,NA (prediction),17-3_UTSW_temporal_6E10_10_13,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_13_29.jpg,0.0,2.17,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
14,NA (prediction),17-3_UTSW_temporal_6E10_10_13,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_13_32.jpg,0.0,2.058723404255319,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
15,NA (prediction),17-3_UTSW_temporal_6E10_10_15,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_15_12.jpg,0.4227272727272727,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
16,NA (prediction),17-3_UTSW_temporal_6E10_10_15,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_15_15.jpg,1.0,0.4621212121212121,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
17,NA (prediction),17-3_UTSW_temporal_6E10_10_22,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_22_0.jpg,0.0,2.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
18,NA (prediction),17-3_UTSW_temporal_6E10_10_22,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_22_1.jpg,0.0,1.9,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
19,NA (prediction),17-3_UTSW_temporal_6E10_10_24,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_24_18.jpg,1.0,0.6739130434782609,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
20,NA (prediction),17-3_UTSW_temporal_6E10_10_24,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_24_19.jpg,1.0,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
21,NA (prediction),17-3_UTSW_temporal_6E10_10_27,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_27_23.jpg,1.0,0.24074074074074076,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
22,NA (prediction),17-3_UTSW_temporal_6E10_10_27,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_27_27.jpg,0.2878787878787879,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
23,NA (prediction),17-3_UTSW_temporal_6E10_10_27,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_27_33.jpg,1.0,0.3939393939393939,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
24,NA (prediction),17-3_UTSW_temporal_6E10_10_27,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_27_40.jpg,1.0,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
25,NA (prediction),17-3_UTSW_temporal_6E10_10_4,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_4_16.jpg,0.0,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
26,NA (prediction),17-3_UTSW_temporal_6E10_10_5,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_5_28.jpg,2.0,0.5,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
27,NA (prediction),17-3_UTSW_temporal_6E10_10_5,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_5_29.jpg,2.0,0.8870967741935484,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
28,NA (prediction),17-3_UTSW_temporal_6E10_10_5,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_5_30.jpg,1.1846153846153846,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
29,NA (prediction),17-3_UTSW_temporal_6E10_10_5,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_5_31.jpg,0.0,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
30,NA (prediction),17-3_UTSW_temporal_6E10_10_6,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_6_10.jpg,0.0,2.448529411764706,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
31,NA (prediction),17-3_UTSW_temporal_6E10_10_6,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_6_11.jpg,0.0,2.847826086956521,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
32,NA (prediction),17-3_UTSW_temporal_6E10_10_6,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_6_15.jpg,0.0,1.904255319148936,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
33,NA (prediction),17-3_UTSW_temporal_6E10_10_6,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_6_33.jpg,0.0,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
34,NA (prediction),17-3_UTSW_temporal_6E10_10_6,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_6_8.jpg,0.0,2.4669117647058822,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
35,NA (prediction),17-3_UTSW_temporal_6E10_10_7,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_7_0.jpg,0.0,1.0,0.0,1.0,0.0,0.0,17-3_UTSW_temporal_6E10
