,username,sourcetile,imagename,cored,diffuse,CAA,negative,flag,notsure,source
5432,NA (prediction),17-3_UTSW_temporal_6E10_10_10,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_10_49.jpg,0.0,3.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
7265,NA (prediction),17-3_UTSW_temporal_6E10_10_10,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_10_51.jpg,0.0,2.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
6737,NA (prediction),17-3_UTSW_temporal_6E10_10_10,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_10_56.jpg,0.0,1.891304347826087,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
9839,NA (prediction),17-3_UTSW_temporal_6E10_10_11,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_11_19.jpg,0.0,1.774390243902439,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
5159,NA (prediction),17-3_UTSW_temporal_6E10_10_11,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_11_22.jpg,0.0,2.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
6705,NA (prediction),17-3_UTSW_temporal_6E10_10_11,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_11_24.jpg,0.0,2.3235294117647056,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
8379,NA (prediction),17-3_UTSW_temporal_6E10_10_11,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_11_27.jpg,0.0,2.7745098039215685,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
6476,NA (prediction),17-3_UTSW_temporal_6E10_10_11,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_11_32.jpg,0.0,2.2567567567567566,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
3083,NA (prediction),17-3_UTSW_temporal_6E10_10_11,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_11_46.jpg,0.0,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
2412,NA (prediction),17-3_UTSW_temporal_6E10_10_12,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_12_34.jpg,0.0,1.8214285714285714,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
8069,NA (prediction),17-3_UTSW_temporal_6E10_10_12,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_12_37.jpg,0.0,2.4716981132075473,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
9997,NA (prediction),17-3_UTSW_temporal_6E10_10_12,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_12_40.jpg,0.0,1.7583333333333333,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
8858,NA (prediction),17-3_UTSW_temporal_6E10_10_13,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_13_17.jpg,0.0,2.782608695652174,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
8404,NA (prediction),17-3_UTSW_temporal_6E10_10_13,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_13_21.jpg,0.5135135135135135,2.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
9043,NA (prediction),17-3_UTSW_temporal_6E10_10_13,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_13_23.jpg,0.0,3.1247796474358975,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
4926,NA (prediction),17-3_UTSW_temporal_6E10_10_13,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_13_26.jpg,0.0,3.4895833333333335,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
6678,NA (prediction),17-3_UTSW_temporal_6E10_10_13,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_13_27.jpg,1.0,2.324882075471698,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
4476,NA (prediction),17-3_UTSW_temporal_6E10_10_13,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_13_28.jpg,1.0,2.4887162412134662,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
7415,NA (prediction),17-3_UTSW_temporal_6E10_10_13,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_13_29.jpg,0.0,2.17,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
4430,NA (prediction),17-3_UTSW_temporal_6E10_10_13,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_13_3.jpg,0.0,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
2831,NA (prediction),17-3_UTSW_temporal_6E10_10_13,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_13_32.jpg,0.4787234042553192,1.58,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
6052,NA (prediction),17-3_UTSW_temporal_6E10_10_15,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_15_12.jpg,0.42272727272727273,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
2509,NA (prediction),17-3_UTSW_temporal_6E10_10_15,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_15_15.jpg,1.0,0.4621212121212121,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
7992,NA (prediction),17-3_UTSW_temporal_6E10_10_24,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_24_18.jpg,0.0,1.6739130434782608,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
7297,NA (prediction),17-3_UTSW_temporal_6E10_10_24,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_24_19.jpg,0.0,2.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
10398,NA (prediction),17-3_UTSW_temporal_6E10_10_27,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_27_23.jpg,1.0,0.24074074074074073,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
10275,NA (prediction),17-3_UTSW_temporal_6E10_10_27,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_27_27.jpg,0.2878787878787879,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
6040,NA (prediction),17-3_UTSW_temporal_6E10_10_27,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_27_33.jpg,1.0,0.3939393939393939,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
5111,NA (prediction),17-3_UTSW_temporal_6E10_10_27,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_27_40.jpg,1.0,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
1269,NA (prediction),17-3_UTSW_temporal_6E10_10_6,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_6_10.jpg,0.0,2.448529411764706,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
4021,NA (prediction),17-3_UTSW_temporal_6E10_10_6,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_6_11.jpg,0.0,2.8478260869565215,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
10055,NA (prediction),17-3_UTSW_temporal_6E10_10_6,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_6_15.jpg,0.0,1.9042553191489362,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
1462,NA (prediction),17-3_UTSW_temporal_6E10_10_6,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_6_8.jpg,0.0,2.4669117647058822,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
2098,NA (prediction),17-3_UTSW_temporal_6E10_10_9,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_9_12.jpg,1.0,1.1461640211640212,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
4896,NA (prediction),17-3_UTSW_temporal_6E10_10_9,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_9_3.jpg,0.5357142857142857,1.1428571428571428,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
6554,NA (prediction),17-3_UTSW_temporal_6E10_10_9,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_9_5.jpg,0.5254237288135594,1.1428571428571428,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
1534,NA (prediction),17-3_UTSW_temporal_6E10_11_11,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_11_0.jpg,1.0,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
2018,NA (prediction),17-3_UTSW_temporal_6E10_11_11,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_11_2.jpg,1.0,0.7456140350877193,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
8557,NA (prediction),17-3_UTSW_temporal_6E10_11_13,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_13_2.jpg,1.0,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
1513,NA (prediction),17-3_UTSW_temporal_6E10_11_13,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_13_5.jpg,1.0,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
3711,NA (prediction),17-3_UTSW_temporal_6E10_11_18,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_18_13.jpg,0.5912137681159421,1.0208333333333333,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
2920,NA (prediction),17-3_UTSW_temporal_6E10_11_18,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_18_5.jpg,1.0,1.8947368421052633,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
4856,NA (prediction),17-3_UTSW_temporal_6E10_11_18,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_18_8.jpg,1.0,1.7777777777777777,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
7289,NA (prediction),17-3_UTSW_temporal_6E10_11_19,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_19_1.jpg,0.2798900595510765,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
3384,NA (prediction),17-3_UTSW_temporal_6E10_11_19,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_19_38.jpg,1.0,0.9596273291925466,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
5649,NA (prediction),17-3_UTSW_temporal_6E10_11_19,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_19_6.jpg,0.16216216216216217,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
3796,NA (prediction),17-3_UTSW_temporal_6E10_11_22,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_22_17.jpg,1.0,0.3695652173913043,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
2271,NA (prediction),17-3_UTSW_temporal_6E10_11_22,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_22_18.jpg,0.43617021276595747,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
1298,NA (prediction),17-3_UTSW_temporal_6E10_11_22,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_22_36.jpg,1.0,0.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
8609,NA (prediction),17-3_UTSW_temporal_6E10_11_22,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_22_37.jpg,1.0,2.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
9243,NA (prediction),17-3_UTSW_temporal_6E10_11_22,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_22_42.jpg,1.0,1.7592592592592593,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
10301,NA (prediction),17-3_UTSW_temporal_6E10_11_22,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_22_43.jpg,0.6428571428571429,2.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
