,username,sourcetile,imagename,cored,diffuse,CAA,negative,flag,notsure,source
5432,NA (prediction),17-3_UTSW_temporal_6E10_10_10,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_10_49.jpg,0.0,3.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
7265,NA (prediction),17-3_UTSW_temporal_6E10_10_10,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_10_51.jpg,0.0,2.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
6737,NA (prediction),17-3_UTSW_temporal_6E10_10_10,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_10_56.jpg,0.0,1.891304347826087,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
5028,NA (prediction),17-3_UTSW_temporal_6E10_10_10,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_10_59.jpg,0.0,1.9027777777777777,0.0,0.0,1.0,0.0,17-3_UTSW_temporal_6E10
1270,NA (prediction),17-3_UTSW_temporal_6E10_10_10,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_10_60.jpg,0.0,2.0,0.0,0.0,1.0,0.0,17-3_UTSW_temporal_6E10
9839,NA (prediction),17-3_UTSW_temporal_6E10_10_11,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_11_19.jpg,0.0,1.774390243902439,0.0,0.0,0.774390243902439,0.0,17-3_UTSW_temporal_6E10
5159,NA (prediction),17-3_UTSW_temporal_6E10_10_11,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_11_22.jpg,0.0,2.0,0.0,0.0,1.0,0.0,17-3_UTSW_temporal_6E10
10127,NA (prediction),17-3_UTSW_temporal_6E10_10_12,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_12_37.jpg,0.0,1.7169811320754715,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
1556,NA (prediction),17-3_UTSW_temporal_6E10_10_12,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_12_40.jpg,0.0,1.7583333333333333,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
8858,NA (prediction),17-3_UTSW_temporal_6E10_10_13,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_13_17.jpg,0.0,2.782608695652174,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
8404,NA (prediction),17-3_UTSW_temporal_6E10_10_13,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_13_21.jpg,0.0,2.5135135135135136,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
9043,NA (prediction),17-3_UTSW_temporal_6E10_10_13,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_13_23.jpg,0.0,3.1247796474358975,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
4926,NA (prediction),17-3_UTSW_temporal_6E10_10_13,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_13_26.jpg,0.0,3.4895833333333335,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
6678,NA (prediction),17-3_UTSW_temporal_6E10_10_13,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_13_27.jpg,0.0,3.324882075471698,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
4476,NA (prediction),17-3_UTSW_temporal_6E10_10_13,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_13_28.jpg,0.0,3.4887162412134662,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
7415,NA (prediction),17-3_UTSW_temporal_6E10_10_13,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_13_29.jpg,0.0,2.17,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
2831,NA (prediction),17-3_UTSW_temporal_6E10_10_13,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_13_32.jpg,0.0,2.058723404255319,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
6052,NA (prediction),17-3_UTSW_temporal_6E10_10_15,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_15_12.jpg,0.42272727272727273,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
2509,NA (prediction),17-3_UTSW_temporal_6E10_10_15,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_15_15.jpg,1.0,0.4621212121212121,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
7992,NA (prediction),17-3_UTSW_temporal_6E10_10_24,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_24_18.jpg,1.0,0.6739130434782609,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
7297,NA (prediction),17-3_UTSW_temporal_6E10_10_24,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_24_19.jpg,1.0,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
10398,NA (prediction),17-3_UTSW_temporal_6E10_10_27,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_27_23.jpg,1.0,0.24074074074074073,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
10275,NA (prediction),17-3_UTSW_temporal_6E10_10_27,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_27_27.jpg,0.2878787878787879,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
6040,NA (prediction),17-3_UTSW_temporal_6E10_10_27,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_27_33.jpg,1.0,0.3939393939393939,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
5111,NA (prediction),17-3_UTSW_temporal_6E10_10_27,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_27_40.jpg,1.0,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
4274,NA (prediction),17-3_UTSW_temporal_6E10_10_3,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_3_1.jpg,0.0,2.398704800691102,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
8159,NA (prediction),17-3_UTSW_temporal_6E10_10_3,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_3_2.jpg,0.0,2.5925953350610884,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
10029,NA (prediction),17-3_UTSW_temporal_6E10_10_3,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_3_3.jpg,0.0,2.7162826420890935,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
3261,NA (prediction),17-3_UTSW_temporal_6E10_10_3,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_3_4.jpg,0.0,3.535806451612903,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
4200,NA (prediction),17-3_UTSW_temporal_6E10_10_3,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_3_5.jpg,0.0,4.065806451612903,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
7321,NA (prediction),17-3_UTSW_temporal_6E10_10_4,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_4_22.jpg,0.0,1.2008928571428572,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
747,NA (prediction),17-3_UTSW_temporal_6E10_10_4,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_4_9.jpg,0.0,1.2384335154826958,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
1126,NA (prediction),17-3_UTSW_temporal_6E10_10_5,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_5_17.jpg,0.0,1.3268590455049944,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
9794,NA (prediction),17-3_UTSW_temporal_6E10_10_5,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_5_22.jpg,0.0,1.3645833333333333,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
1269,NA (prediction),17-3_UTSW_temporal_6E10_10_6,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_6_10.jpg,0.0,2.448529411764706,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
4021,NA (prediction),17-3_UTSW_temporal_6E10_10_6,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_6_11.jpg,0.0,2.8478260869565215,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
10055,NA (prediction),17-3_UTSW_temporal_6E10_10_6,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_6_15.jpg,0.0,1.9042553191489362,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
1462,NA (prediction),17-3_UTSW_temporal_6E10_10_6,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_10_6_8.jpg,0.0,2.4669117647058822,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
2040,NA (prediction),17-3_UTSW_temporal_6E10_11_12,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_12_1.jpg,1.0,0.0,0.0,0.0,1.0,1.0,17-3_UTSW_temporal_6E10
4815,NA (prediction),17-3_UTSW_temporal_6E10_11_12,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_12_4.jpg,1.0,0.0,0.0,0.0,0.43478260869565216,0.43478260869565216,17-3_UTSW_temporal_6E10
4668,NA (prediction),17-3_UTSW_temporal_6E10_11_18,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_18_12.jpg,0.4303519061583578,1.0555555555555556,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
5657,NA (prediction),17-3_UTSW_temporal_6E10_11_18,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_18_13.jpg,0.9750396196837292,1.0208333333333333,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
7858,NA (prediction),17-3_UTSW_temporal_6E10_11_18,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_18_2.jpg,2.0583333333333336,0.4787828947368421,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
4378,NA (prediction),17-3_UTSW_temporal_6E10_11_18,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_18_4.jpg,2.0,0.6344785575048733,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
3175,NA (prediction),17-3_UTSW_temporal_6E10_11_18,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_18_5.jpg,1.0,1.8947368421052633,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
6232,NA (prediction),17-3_UTSW_temporal_6E10_11_18,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_18_6.jpg,0.28846153846153844,1.3,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
166,NA (prediction),17-3_UTSW_temporal_6E10_11_18,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_18_8.jpg,1.0,1.7777777777777777,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
7289,NA (prediction),17-3_UTSW_temporal_6E10_11_19,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_19_1.jpg,0.2798900595510765,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
3384,NA (prediction),17-3_UTSW_temporal_6E10_11_19,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_19_38.jpg,1.0,0.9596273291925466,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
5649,NA (prediction),17-3_UTSW_temporal_6E10_11_19,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_19_6.jpg,0.16216216216216217,1.0,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
3768,NA (prediction),17-3_UTSW_temporal_6E10_11_21,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_21_22.jpg,0.0,1.7023809523809523,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
3615,NA (prediction),17-3_UTSW_temporal_6E10_11_21,17-3_UTSW_temporal_6E10/17-3_UTSW_temporal_6E10_11_21_24.jpg,0.0,2.8045808966861596,0.0,0.0,0.0,0.0,17-3_UTSW_temporal_6E10
